relative_path,size_bytes,modified
Soil_Moisture\DDCA\DDCA_DH\SM\20171221.mat,5023420,2026-04-02 13:16:33
Soil_Moisture\DDCA\DDCA_DH\SM\20180102.mat,4671849,2026-04-02 13:16:33
Soil_Moisture\DDCA\DDCA_DH\SM\20171224.mat,4611991,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171225.mat,4181037,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171226.mat,5283466,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171227.mat,4557664,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171228.mat,477265,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171229.mat,477265,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171230.mat,477265,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171231.mat,477265,2026-04-02 13:16:32
Soil_Moisture\DDCA\DDCA_DH\SM\20171219.mat,4329384,2026-04-02 13:16:30
Soil_Moisture\DDCA\DDCA_DH\SM\20171220.mat,4588992,2026-04-02 13:16:30
Soil_Moisture\DDCA\DDCA_DH\SM\20171222.mat,4296958,2026-04-02 13:16:30
Soil_Moisture\DDCA\DDCA_DH\SM\20171215.mat,4975101,2026-04-02 13:16:29
Soil_Moisture\DDCA\DDCA_DH\SM\20171223.mat,4645133,2026-04-02 13:16:29
Soil_Moisture\DDCA\DDCA_DH\SM\20171217.mat,4151359,2026-04-02 13:16:28
Soil_Moisture\DDCA\DDCA_DH\SM\20171218.mat,5214865,2026-04-02 13:16:28
Soil_Moisture\DDCA\DDCA_DH\SM\20171216.mat,4524854,2026-04-02 13:16:27
Soil_Moisture\DDCA\DDCA_DH\SM\20171214.mat,4225251,2026-04-02 13:16:25
Soil_Moisture\DDCA\DDCA_DH\SM\20171208.mat,4497086,2026-04-02 13:16:24
Soil_Moisture\DDCA\DDCA_DH\SM\20171210.mat,4842182,2026-04-02 13:16:24
Soil_Moisture\DDCA\DDCA_DH\SM\20171211.mat,4273792,2026-04-02 13:16:24
Soil_Moisture\DDCA\DDCA_DH\SM\20171212.mat,4549140,2026-04-02 13:16:24
Soil_Moisture\DDCA\DDCA_DH\SM\20171213.mat,4938743,2026-04-02 13:16:24
Soil_Moisture\DDCA\DDCA_DH\SM\20171204.mat,4441373,2026-04-02 13:16:22
Soil_Moisture\DDCA\DDCA_DH\SM\20171206.mat,4187911,2026-04-02 13:16:22
Soil_Moisture\DDCA\DDCA_DH\SM\20171207.mat,4521870,2026-04-02 13:16:22
Soil_Moisture\DDCA\DDCA_DH\SM\20171209.mat,4096960,2026-04-02 13:16:22
Soil_Moisture\DDCA\DDCA_DH\SM\20171130.mat,4480818,2026-04-02 13:16:20
Soil_Moisture\DDCA\DDCA_DH\SM\20171202.mat,5169595,2026-04-02 13:16:19
Soil_Moisture\DDCA\DDCA_DH\SM\20171203.mat,4203932,2026-04-02 13:16:19
Soil_Moisture\DDCA\DDCA_DH\SM\20171205.mat,4931282,2026-04-02 13:16:19
Soil_Moisture\DDCA\DDCA_DH\SM\20171124.mat,5167297,2026-04-02 13:16:18
Soil_Moisture\DDCA\DDCA_DH\SM\20171129.mat,4947924,2026-04-02 13:16:18
Soil_Moisture\DDCA\DDCA_DH\SM\20171201.mat,4096940,2026-04-02 13:16:18
Soil_Moisture\DDCA\DDCA_DH\SM\20171120.mat,4152090,2026-04-02 13:16:17
Soil_Moisture\DDCA\DDCA_DH\SM\20171126.mat,4523977,2026-04-02 13:16:17
Soil_Moisture\DDCA\DDCA_DH\SM\20171127.mat,4897468,2026-04-02 13:16:17
Soil_Moisture\DDCA\DDCA_DH\SM\20171128.mat,4139708,2026-04-02 13:16:17
Soil_Moisture\DDCA\DDCA_DH\SM\20171122.mat,4490130,2026-04-02 13:16:15
Soil_Moisture\DDCA\DDCA_DH\SM\20171119.mat,4890745,2026-04-02 13:16:14
Soil_Moisture\DDCA\DDCA_DH\SM\20171123.mat,4112352,2026-04-02 13:16:14
Soil_Moisture\DDCA\DDCA_DH\SM\20171121.mat,4959656,2026-04-02 13:16:13
Soil_Moisture\DDCA\DDCA_DH\SM\20171125.mat,4238160,2026-04-02 13:16:13
Soil_Moisture\DDCA\DDCA_DH\SM\20171116.mat,5939141,2026-04-02 13:16:11
Soil_Moisture\DDCA\DDCA_DH\SM\20171117.mat,5108042,2026-04-02 13:16:11
Soil_Moisture\DDCA\DDCA_DH\SM\20171118.mat,4520503,2026-04-02 13:16:11
Soil_Moisture\DDCA\DDCA_DH\SM\20171113.mat,5590061,2026-04-02 13:16:10
Soil_Moisture\DDCA\DDCA_DH\SM\20171115.mat,4738687,2026-04-02 13:16:10
Soil_Moisture\DDCA\DDCA_DH\SM\20171107.mat,4996343,2026-04-02 13:16:09
Soil_Moisture\DDCA\DDCA_DH\SM\20171114.mat,5324505,2026-04-02 13:16:09
Soil_Moisture\DDCA\DDCA_DH\SM\20171110.mat,5113740,2026-04-02 13:16:08
Soil_Moisture\DDCA\DDCA_DH\SM\20171111.mat,5434535,2026-04-02 13:16:08
Soil_Moisture\DDCA\DDCA_DH\SM\20171112.mat,4851427,2026-04-02 13:16:08
Soil_Moisture\DDCA\DDCA_DH\SM\20171105.mat,5867221,2026-04-02 13:16:05
Soil_Moisture\DDCA\DDCA_DH\SM\20171109.mat,5338394,2026-04-02 13:16:05
Soil_Moisture\DDCA\DDCA_DH\SM\20171103.mat,6045100,2026-04-02 13:16:04
Soil_Moisture\DDCA\DDCA_DH\SM\20171104.mat,5133007,2026-04-02 13:16:04
Soil_Moisture\DDCA\DDCA_DH\SM\20171106.mat,5627985,2026-04-02 13:16:04
Soil_Moisture\DDCA\DDCA_DH\SM\20171108.mat,6165640,2026-04-02 13:16:04
Soil_Moisture\DDCA\DDCA_DH\SM\20171101.mat,5653493,2026-04-02 13:16:03
Soil_Moisture\DDCA\DDCA_DH\SM\20171102.mat,5365449,2026-04-02 13:16:03
Soil_Moisture\DDCA\DDCA_DH\SM\20171031.mat,6377508,2026-04-02 13:16:02
Soil_Moisture\DDCA\DDCA_DH\SM\20171030.mat,5196477,2026-04-02 13:16:01
Soil_Moisture\DDCA\DDCA_DH\SM\20171029.mat,5829297,2026-04-02 13:15:59
Soil_Moisture\DDCA\DDCA_DH\SM\20171023.mat,6505611,2026-04-02 13:15:57
Soil_Moisture\DDCA\DDCA_DH\SM\20171024.mat,5736436,2026-04-02 13:15:57
Soil_Moisture\DDCA\DDCA_DH\SM\20171025.mat,5567207,2026-04-02 13:15:57
Soil_Moisture\DDCA\DDCA_DH\SM\20171027.mat,5326618,2026-04-02 13:15:57
Soil_Moisture\DDCA\DDCA_DH\SM\20171028.mat,6065073,2026-04-02 13:15:57
Soil_Moisture\DDCA\DDCA_DH\SM\20171021.mat,5907947,2026-04-02 13:15:56
Soil_Moisture\DDCA\DDCA_DH\SM\20171022.mat,5400467,2026-04-02 13:15:56
Soil_Moisture\DDCA\DDCA_DH\SM\20171026.mat,6245199,2026-04-02 13:15:56
Soil_Moisture\DDCA\DDCA_DH\SM\20171020.mat,6246388,2026-04-02 13:15:55
Soil_Moisture\DDCA\DDCA_DH\SM\20171012.mat,6426979,2026-04-02 13:15:53
Soil_Moisture\DDCA\DDCA_DH\SM\20171019.mat,5503454,2026-04-02 13:15:52
Soil_Moisture\DDCA\DDCA_DH\SM\20171018.mat,6348492,2026-04-02 13:15:51
Soil_Moisture\DDCA\DDCA_DH\SM\20171009.mat,5997847,2026-04-02 13:15:49
Soil_Moisture\DDCA\DDCA_DH\SM\20171010.mat,6123083,2026-04-02 13:15:49
Soil_Moisture\DDCA\DDCA_DH\SM\20171014.mat,5609302,2026-04-02 13:15:49
Soil_Moisture\DDCA\DDCA_DH\SM\20171015.mat,6717236,2026-04-02 13:15:49
Soil_Moisture\DDCA\DDCA_DH\SM\20171016.mat,6020324,2026-04-02 13:15:49
Soil_Moisture\DDCA\DDCA_DH\SM\20171011.mat,5721808,2026-04-02 13:15:48
Soil_Moisture\DDCA\DDCA_DH\SM\20171017.mat,5772974,2026-04-02 13:15:48
Soil_Moisture\DDCA\DDCA_DH\SM\20171008.mat,6154114,2026-04-02 13:15:47
Soil_Moisture\DDCA\DDCA_DH\SM\20171013.mat,6143730,2026-04-02 13:15:46
Soil_Moisture\DDCA\DDCA_DH\SM\20171006.mat,5781321,2026-04-02 13:15:43
Soil_Moisture\DDCA\DDCA_DH\SM\20171007.mat,6948168,2026-04-02 13:15:42
Soil_Moisture\DDCA\DDCA_DH\SM\20171002.mat,6782916,2026-04-02 13:15:41
Soil_Moisture\DDCA\DDCA_DH\SM\20171005.mat,6389742,2026-04-02 13:15:41
Soil_Moisture\DDCA\DDCA_DH\SM\20170928.mat,6011980,2026-04-02 13:15:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170929.mat,7130850,2026-04-02 13:15:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170930.mat,6619478,2026-04-02 13:15:40
Soil_Moisture\DDCA\DDCA_DH\SM\20171001.mat,6153484,2026-04-02 13:15:40
Soil_Moisture\DDCA\DDCA_DH\SM\20171003.mat,5953676,2026-04-02 13:15:40
Soil_Moisture\DDCA\DDCA_DH\SM\20171004.mat,6611145,2026-04-02 13:15:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170927.mat,6543871,2026-04-02 13:15:39
Soil_Moisture\DDCA\DDCA_DH\SM\20170926.mat,6783632,2026-04-02 13:15:37
Soil_Moisture\DDCA\DDCA_DH\SM\20170918.mat,7076580,2026-04-02 13:15:32
Soil_Moisture\DDCA\DDCA_DH\SM\20170920.mat,6339203,2026-04-02 13:15:32
Soil_Moisture\DDCA\DDCA_DH\SM\20170921.mat,7460492,2026-04-02 13:15:32
Soil_Moisture\DDCA\DDCA_DH\SM\20170924.mat,6882178,2026-04-02 13:15:32
Soil_Moisture\DDCA\DDCA_DH\SM\20170925.mat,6196380,2026-04-02 13:15:32
Soil_Moisture\DDCA\DDCA_DH\SM\20170915.mat,6736557,2026-04-02 13:15:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170916.mat,7188019,2026-04-02 13:15:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170917.mat,6521497,2026-04-02 13:15:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170919.mat,6763301,2026-04-02 13:15:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170923.mat,6377751,2026-04-02 13:15:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170922.mat,6669381,2026-04-02 13:15:28
Soil_Moisture\DDCA\DDCA_DH\SM\20170910.mat,7553165,2026-04-02 13:15:24
Soil_Moisture\DDCA\DDCA_DH\SM\20170905.mat,7877625,2026-04-02 13:15:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170906.mat,7503761,2026-04-02 13:15:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170908.mat,7682677,2026-04-02 13:15:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170913.mat,7934251,2026-04-02 13:15:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170907.mat,7140130,2026-04-02 13:15:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170909.mat,6951595,2026-04-02 13:15:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170911.mat,7342206,2026-04-02 13:15:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170912.mat,6761451,2026-04-02 13:15:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170914.mat,7227336,2026-04-02 13:15:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170828.mat,8974363,2026-04-02 13:15:14
Soil_Moisture\DDCA\DDCA_DH\SM\20170831.mat,8118691,2026-04-02 13:15:14
Soil_Moisture\DDCA\DDCA_DH\SM\20170807.mat,10208381,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170827.mat,7689898,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170829.mat,8356360,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170830.mat,7463706,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170901.mat,7339865,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170902.mat,7904457,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170903.mat,7619961,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170904.mat,7085365,2026-04-02 13:15:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170825.mat,8414647,2026-04-02 13:15:07
Soil_Moisture\DDCA\DDCA_DH\SM\20170826.mat,8160129,2026-04-02 13:15:07
Soil_Moisture\DDCA\DDCA_DH\SM\20170821.mat,8905583,2026-04-02 13:15:06
Soil_Moisture\DDCA\DDCA_DH\SM\20170820.mat,9590457,2026-04-02 13:15:05
Soil_Moisture\DDCA\DDCA_DH\SM\20170824.mat,8016936,2026-04-02 13:15:05
Soil_Moisture\DDCA\DDCA_DH\SM\20170819.mat,8274783,2026-04-02 13:15:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170822.mat,7995783,2026-04-02 13:15:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170823.mat,8717747,2026-04-02 13:15:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170818.mat,9039240,2026-04-02 13:15:02
Soil_Moisture\DDCA\DDCA_DH\SM\20170815.mat,9379951,2026-04-02 13:14:58
Soil_Moisture\DDCA\DDCA_DH\SM\20170817.mat,8941699,2026-04-02 13:14:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170812.mat,9615279,2026-04-02 13:14:56
Soil_Moisture\DDCA\DDCA_DH\SM\20170814.mat,8442524,2026-04-02 13:14:56
Soil_Moisture\DDCA\DDCA_DH\SM\20170816.mat,8694968,2026-04-02 13:14:56
Soil_Moisture\DDCA\DDCA_DH\SM\20170811.mat,8599379,2026-04-02 13:14:55
Soil_Moisture\DDCA\DDCA_DH\SM\20170813.mat,9844274,2026-04-02 13:14:55
Soil_Moisture\DDCA\DDCA_DH\SM\20170809.mat,9674176,2026-04-02 13:14:54
Soil_Moisture\DDCA\DDCA_DH\SM\20170810.mat,9593326,2026-04-02 13:14:52
Soil_Moisture\DDCA\DDCA_DH\SM\20170803.mat,9154767,2026-04-02 13:14:51
Soil_Moisture\DDCA\DDCA_DH\SM\20170802.mat,9183172,2026-04-02 13:14:46
Soil_Moisture\DDCA\DDCA_DH\SM\20170804.mat,10574382,2026-04-02 13:14:45
Soil_Moisture\DDCA\DDCA_DH\SM\20170808.mat,9477431,2026-04-02 13:14:45
Soil_Moisture\DDCA\DDCA_DH\SM\20170730.mat,9239024,2026-04-02 13:14:44
Soil_Moisture\DDCA\DDCA_DH\SM\20170731.mat,9485676,2026-04-02 13:14:44
Soil_Moisture\DDCA\DDCA_DH\SM\20170801.mat,9792264,2026-04-02 13:14:44
Soil_Moisture\DDCA\DDCA_DH\SM\20170805.mat,9906964,2026-04-02 13:14:44
Soil_Moisture\DDCA\DDCA_DH\SM\20170806.mat,9231623,2026-04-02 13:14:44
Soil_Moisture\DDCA\DDCA_DH\SM\20170724.mat,9090487,2026-04-02 13:14:37
Soil_Moisture\DDCA\DDCA_DH\SM\20170729.mat,9416603,2026-04-02 13:14:37
Soil_Moisture\DDCA\DDCA_DH\SM\20170727.mat,10163723,2026-04-02 13:14:36
Soil_Moisture\DDCA\DDCA_DH\SM\20170721.mat,9468654,2026-04-02 13:14:35
Soil_Moisture\DDCA\DDCA_DH\SM\20170723.mat,9744003,2026-04-02 13:14:35
Soil_Moisture\DDCA\DDCA_DH\SM\20170725.mat,10095444,2026-04-02 13:14:35
Soil_Moisture\DDCA\DDCA_DH\SM\20170722.mat,10460843,2026-04-02 13:14:34
Soil_Moisture\DDCA\DDCA_DH\SM\20170728.mat,9445543,2026-04-02 13:14:34
Soil_Moisture\DDCA\DDCA_DH\SM\20170719.mat,10380618,2026-04-02 13:14:33
Soil_Moisture\DDCA\DDCA_DH\SM\20170720.mat,9862115,2026-04-02 13:14:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170726.mat,9194116,2026-04-02 13:14:29
Soil_Moisture\DDCA\DDCA_DH\SM\20170710.mat,8641132,2026-04-02 13:14:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170716.mat,9335625,2026-04-02 13:14:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170717.mat,9763207,2026-04-02 13:14:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170718.mat,8977171,2026-04-02 13:14:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170713.mat,9246948,2026-04-02 13:14:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170715.mat,9517951,2026-04-02 13:14:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170709.mat,9534855,2026-04-02 13:14:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170711.mat,9991540,2026-04-02 13:14:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170712.mat,9825170,2026-04-02 13:14:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170708.mat,9298949,2026-04-02 13:14:19
Soil_Moisture\DDCA\DDCA_DH\SM\20170714.mat,9619330,2026-04-02 13:14:15
Soil_Moisture\DDCA\DDCA_DH\SM\20170707.mat,9179815,2026-04-02 13:14:14
Soil_Moisture\DDCA\DDCA_DH\SM\20170630.mat,8918455,2026-04-02 13:14:10
Soil_Moisture\DDCA\DDCA_DH\SM\20170701.mat,9106989,2026-04-02 13:14:10
Soil_Moisture\DDCA\DDCA_DH\SM\20170629.mat,8741891,2026-04-02 13:14:09
Soil_Moisture\DDCA\DDCA_DH\SM\20170705.mat,8957182,2026-04-02 13:14:09
Soil_Moisture\DDCA\DDCA_DH\SM\20170706.mat,9897492,2026-04-02 13:14:09
Soil_Moisture\DDCA\DDCA_DH\SM\20170702.mat,8241183,2026-04-02 13:14:08
Soil_Moisture\DDCA\DDCA_DH\SM\20170703.mat,9644703,2026-04-02 13:14:08
Soil_Moisture\DDCA\DDCA_DH\SM\20170704.mat,9354931,2026-04-02 13:14:08
Soil_Moisture\DDCA\DDCA_DH\SM\20170603.mat,7671046,2026-04-02 13:14:07
Soil_Moisture\DDCA\DDCA_DH\SM\20170628.mat,9463779,2026-04-02 13:14:06
Soil_Moisture\DDCA\DDCA_DH\SM\20170623.mat,8711795,2026-04-02 13:14:00
Soil_Moisture\DDCA\DDCA_DH\SM\20170627.mat,8543859,2026-04-02 13:13:59
Soil_Moisture\DDCA\DDCA_DH\SM\20170620.mat,9055815,2026-04-02 13:13:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170621.mat,8172659,2026-04-02 13:13:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170622.mat,8557499,2026-04-02 13:13:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170624.mat,7899860,2026-04-02 13:13:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170625.mat,9222675,2026-04-02 13:13:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170626.mat,8459546,2026-04-02 13:13:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170619.mat,7888135,2026-04-02 13:13:56
Soil_Moisture\DDCA\DDCA_DH\SM\20170610.mat,8301180,2026-04-02 13:13:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170612.mat,8320592,2026-04-02 13:13:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170614.mat,8217008,2026-04-02 13:13:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170615.mat,8413401,2026-04-02 13:13:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170617.mat,8937036,2026-04-02 13:13:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170618.mat,8500453,2026-04-02 13:13:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170611.mat,7888072,2026-04-02 13:13:47
Soil_Moisture\DDCA\DDCA_DH\SM\20170613.mat,7995753,2026-04-02 13:13:47
Soil_Moisture\DDCA\DDCA_DH\SM\20170616.mat,7636345,2026-04-02 13:13:47
Soil_Moisture\DDCA\DDCA_DH\SM\20170601.mat,8290919,2026-04-02 13:13:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170604.mat,8459437,2026-04-02 13:13:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170606.mat,8057735,2026-04-02 13:13:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170602.mat,7915890,2026-04-02 13:13:39
Soil_Moisture\DDCA\DDCA_DH\SM\20170605.mat,7627635,2026-04-02 13:13:39
Soil_Moisture\DDCA\DDCA_DH\SM\20170607.mat,8093942,2026-04-02 13:13:39
Soil_Moisture\DDCA\DDCA_DH\SM\20170608.mat,7401682,2026-04-02 13:13:39
Soil_Moisture\DDCA\DDCA_DH\SM\20170609.mat,8623729,2026-04-02 13:13:39
Soil_Moisture\DDCA\DDCA_DH\SM\20170531.mat,7091620,2026-04-02 13:13:37
Soil_Moisture\DDCA\DDCA_DH\SM\20170524.mat,8147677,2026-04-02 13:13:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170525.mat,7750717,2026-04-02 13:13:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170527.mat,8135237,2026-04-02 13:13:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170529.mat,7766089,2026-04-02 13:13:31
Soil_Moisture\DDCA\DDCA_DH\SM\20170521.mat,7724855,2026-04-02 13:13:30
Soil_Moisture\DDCA\DDCA_DH\SM\20170523.mat,7013862,2026-04-02 13:13:30
Soil_Moisture\DDCA\DDCA_DH\SM\20170526.mat,7367927,2026-04-02 13:13:30
Soil_Moisture\DDCA\DDCA_DH\SM\20170528.mat,7353189,2026-04-02 13:13:30
Soil_Moisture\DDCA\DDCA_DH\SM\20170530.mat,7763370,2026-04-02 13:13:30
Soil_Moisture\DDCA\DDCA_DH\SM\20170522.mat,7605509,2026-04-02 13:13:29
Soil_Moisture\DDCA\DDCA_DH\SM\20170519.mat,7944999,2026-04-02 13:13:26
Soil_Moisture\DDCA\DDCA_DH\SM\20170516.mat,7821659,2026-04-02 13:13:23
Soil_Moisture\DDCA\DDCA_DH\SM\20170513.mat,7468977,2026-04-02 13:13:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170515.mat,6827332,2026-04-02 13:13:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170518.mat,7324812,2026-04-02 13:13:22
Soil_Moisture\DDCA\DDCA_DH\SM\20170512.mat,6989167,2026-04-02 13:13:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170514.mat,7300444,2026-04-02 13:13:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170517.mat,7437411,2026-04-02 13:13:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170520.mat,7214449,2026-04-02 13:13:21
Soil_Moisture\DDCA\DDCA_DH\SM\20170511.mat,7624360,2026-04-02 13:13:20
Soil_Moisture\DDCA\DDCA_DH\SM\20170504.mat,6686449,2026-04-02 13:13:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170508.mat,7455698,2026-04-02 13:13:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170509.mat,7171932,2026-04-02 13:13:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170510.mat,7108829,2026-04-02 13:13:13
Soil_Moisture\DDCA\DDCA_DH\SM\20170501.mat,6737140,2026-04-02 13:13:12
Soil_Moisture\DDCA\DDCA_DH\SM\20170502.mat,6867430,2026-04-02 13:13:12
Soil_Moisture\DDCA\DDCA_DH\SM\20170503.mat,7273955,2026-04-02 13:13:12
Soil_Moisture\DDCA\DDCA_DH\SM\20170505.mat,7195766,2026-04-02 13:13:12
Soil_Moisture\DDCA\DDCA_DH\SM\20170506.mat,6947914,2026-04-02 13:13:12
Soil_Moisture\DDCA\DDCA_DH\SM\20170507.mat,6592370,2026-04-02 13:13:12
Soil_Moisture\DDCA\DDCA_DH\SM\20170430.mat,7106847,2026-04-02 13:13:05
Soil_Moisture\DDCA\DDCA_DH\SM\20170422.mat,6830865,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170423.mat,6456773,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170424.mat,6617229,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170425.mat,6896406,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170426.mat,6362707,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170427.mat,6916196,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170428.mat,6573710,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170429.mat,6353227,2026-04-02 13:13:04
Soil_Moisture\DDCA\DDCA_DH\SM\20170421.mat,6084459,2026-04-02 13:13:02
Soil_Moisture\DDCA\DDCA_DH\SM\20170419.mat,6673464,2026-04-02 13:12:59
Soil_Moisture\DDCA\DDCA_DH\SM\20170420.mat,6281384,2026-04-02 13:12:59
Soil_Moisture\DDCA\DDCA_DH\SM\20170417.mat,6588994,2026-04-02 13:12:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170418.mat,6088547,2026-04-02 13:12:57
Soil_Moisture\DDCA\DDCA_DH\SM\20170415.mat,6055316,2026-04-02 13:12:56
Soil_Moisture\DDCA\DDCA_DH\SM\20170416.mat,6349281,2026-04-02 13:12:56
Soil_Moisture\DDCA\DDCA_DH\SM\20170411.mat,6513600,2026-04-02 13:12:55
Soil_Moisture\DDCA\DDCA_DH\SM\20170412.mat,6068281,2026-04-02 13:12:55
Soil_Moisture\DDCA\DDCA_DH\SM\20170413.mat,5892157,2026-04-02 13:12:55
Soil_Moisture\DDCA\DDCA_DH\SM\20170414.mat,6119276,2026-04-02 13:12:55
Soil_Moisture\DDCA\DDCA_DH\SM\20170409.mat,6420265,2026-04-02 13:12:53
Soil_Moisture\DDCA\DDCA_DH\SM\20170410.mat,5880173,2026-04-02 13:12:52
Soil_Moisture\DDCA\DDCA_DH\SM\20170408.mat,6185504,2026-04-02 13:12:50
Soil_Moisture\DDCA\DDCA_DH\SM\20170405.mat,5691542,2026-04-02 13:12:49
Soil_Moisture\DDCA\DDCA_DH\SM\20170406.mat,6527445,2026-04-02 13:12:49
Soil_Moisture\DDCA\DDCA_DH\SM\20170403.mat,6342062,2026-04-02 13:12:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170404.mat,5874375,2026-04-02 13:12:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170407.mat,5943953,2026-04-02 13:12:48
Soil_Moisture\DDCA\DDCA_DH\SM\20170401.mat,5996946,2026-04-02 13:12:47
Soil_Moisture\DDCA\DDCA_DH\SM\20170402.mat,5657809,2026-04-02 13:12:47
Soil_Moisture\DDCA\DDCA_DH\SM\20170331.mat,6014756,2026-04-02 13:12:46
Soil_Moisture\DDCA\DDCA_DH\SM\20170329.mat,6348514,2026-04-02 13:12:45
Soil_Moisture\DDCA\DDCA_DH\SM\20170328.mat,5571549,2026-04-02 13:12:44
Soil_Moisture\DDCA\DDCA_DH\SM\20170330.mat,5732876,2026-04-02 13:12:43
Soil_Moisture\DDCA\DDCA_DH\SM\20170324.mat,6098200,2026-04-02 13:12:41
Soil_Moisture\DDCA\DDCA_DH\SM\20170327.mat,5742897,2026-04-02 13:12:41
Soil_Moisture\DDCA\DDCA_DH\SM\20170325.mat,5547625,2026-04-02 13:12:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170326.mat,6211557,2026-04-02 13:12:40
Soil_Moisture\DDCA\DDCA_DH\SM\20170322.mat,5710780,2026-04-02 13:12:39
